id,detail_url,title,location,timeline_hours,area_m2,bedrooms,bathrooms,floors,frontage,price_million_vnd
91882,https://batdongsan.vn/nha-moi-dep-khu-phan-lo-hem-xe-tai-70m2-4-tang-gia-chi-74ty-r262057,"NHÀ MỚI ĐẸP KHU PHÂN LÔ HẺM XE TẢI 70m2, 4 tầng, giá chỉ 7.4tỷ","Tân Bình, Hồ Chí Minh",17520,,6.0,3.0,5.0,False,7400.0
101098,https://batdongsan.vn/sieu-pham-nhan-hoa-thanh-xuan-chi-53-ty-sat-o-to-40m2-4-tang-mat-tien-45m-full-noi-that-xin-so-dang-cap-r271281,SIÊU PHẨM NHÂN HÒA - THANH XUÂN - CHỈ 5.3 TỶ - SÁT Ô TÔ- 40M2 4 TẦNG MẶT TIỀN 4.5M - FULL NỘI THẤT X...,"Thanh Xuân, Hà Nội",17520,,,,5.0,True,
92906,https://batdongsan.vn/cuc-hiem-ban-nha-chua-boc-o-ngay-39m2-4-tang-mt35m-chi-299-ty-r263081,"CỰC HIẾM! BÁN NHÀ CHÙA BỘC, Ở NGAY, 39m2, 4 tầng, MT3.5m, chỉ 2.99 tỷ.","Đống Đa, Hà Nội",17520,,3.0,,5.0,False,2990.0
101866,https://batdongsan.vn/ban-nha-2-tang-moi-tinh-dep-quen-loi-ve-43m2-tu-mo-phuong-07-go-vap-r272054,"Bán Nhà 2 Tầng. Mới Tinh, Đẹp Quên Lối Về, 43m2, Tú Mỡ, Phường 07, Gò Vấp","Gò Vấp, Hồ Chí Minh",17520,,3.0,2.0,3.0,False,4500.0
93930,,̀ ̂́ ̛̛ ̣ ̂́ ̣ ̂́,"Huế, Thừa Thiên Huế",17520,,3.0,3.0,,False,
102122,https://batdongsan.vn/nha-mat-tien-kinh-doanh-4-tang-tan-ky-tan-quy-chi-47-ty-r272311,"Nhà mặt tiền kinh doanh 4 tầng, Tân Kỳ Tân Quý, chỉ 4.7 tỷ","Tân Phú, Hồ Chí Minh",17520,,4.0,4.0,5.0,True,4700.0
94698,https://batdongsan.vn/khu-nha-cao-tang-thong-nhat-phuong-11-go-vap-62m2-4-tang-chi-73-ty-r264873,"Khu nhà cao tầng Thống Nhất Phường 11 Gò Vấp, 62m2, 4 tầng, chỉ 7.3 tỷ","Gò Vấp, Hồ Chí Minh",17520,,4.0,5.0,5.0,False,7300.0
104170,https://batdongsan.vn/nha-ban-hem-xe-tai-gan-huong-lo-2-binh-tan-dtsd-505m2-3-tang-chi-1-ty-900-r274364,"NHÀ BÁN HẺM XE TẢI, GẦN HƯƠNG LỘ 2 BÌNH TÂN, DTSD: 50.5m2, 3 TẦNG, CHỈ 1 TỶ 900","Bình Tân, Hồ Chí Minh",17520,,,,4.0,False,19.0
96490,https://batdongsan.vn/ban-nha-gan-nga-3-hxt-3-tang-4pn-65m2-linh-xuan-thu-duc-chi-nhinh-5-ty-r266668,"Bán nhà gần ngã 3 HXT, 3 tầng, 4pn, 65m2 Linh Xuân Thủ Đức chỉ nhỉnh 5 tỷ","Thủ Đức, Hồ Chí Minh",17520,,,,4.0,False,58.0
82666,https://batdongsan.vn/chinh-chu-ban-nha-nguyen-thi-thap-q7-dt-51m2-4pn-4-lau-moi-cung-gan-lotte-525-ty-tl-r252824,CHÍNH CHỦ BÁN NHÀ NGUYỄN THỊ THẬP Q7 - DT 51M2 - 4PN 4 LẦU MỚI CỨNG - GẦN LOTTE - 5.25 TỶ TL,"Quận 7, Hồ Chí Minh",26280,,4.0,5.0,5.0,False,5250.0
86506,https://batdongsan.vn/ban-nha-3-tang-10-phong-tro-cho-thue-full-cao-cap-kqh-kiem-hue-r256674,BÁN NHÀ 3 TẦNG 10 PHÒNG TRỌ CHO THUÊ FULL CAO CẤP KQH KIỂM HUỆ,"Huế, Thừa Thiên Huế",26280,,3.0,3.0,4.0,False,6600.0
87530,https://batdongsan.vn/nha-nho-hiem-trung-tam-quan-5bach-van5tang-chi-245-ty-r257698,Nhà Nhỏ Hiếm_Trung Tâm #Quận_5#Bạch _Vân#5Tầng-Chỉ 2.45 Tỷ,"Quận 5, Hồ Chí Minh",26280,,3.0,4.0,6.0,False,2450.0
114409,https://batdongsan.vn/ban-nha-tu-lien-42m2-8-tang-mt-6m-view-ho-tay-gia-nhinh-8-ty-r284603,"Bán nhà Tứ Liên 42m2, 8 tầng MT 6m, view Hồ Tây giá nhỉnh 8 tỷ","Tây Hồ, Hà Nội",17520,,8.0,8.0,9.0,False,
81130,https://batdongsan.vn/hxh-kinh-doanh-tran-quang-dieu-quan-3-62m2-4-tang-btct-gia-chi-105-ty-r251281,"HXH Kinh doanh Trần Quang Diệu, Quận 3 62m2, 4 tầng BTCT, giá chỉ 10.5 tỷ","Quận 3, Hồ Chí Minh",26280,,,,5.0,False,10500.0
87786,https://batdongsan.vn/hem-6m-phan-van-tri-3-lau-4x13-8-ty-p-7-go-vap-r257954,Hẻm 6m Phan Văn Trị 3 lầu 4x13 8 tỷ P 7 Gò Vấp,"Gò Vấp, Hồ Chí Minh",26280,,4.0,3.0,4.0,False,8000.0
82410,https://batdongsan.vn/nha-hem-4m-pham-ngoc-thao-48-x-10-2-lau-59-ty-tan-phu-r252565,"Nhà hẻm 4m, Phạm Ngọc Thảo, 4.8 x 10, 2 lầu, 5.9 tỷ, Tân Phú","Tân Phú, Hồ Chí Minh",26280,,3.0,4.0,3.0,False,5900.0
88298,https://batdongsan.vn/ban-nha-rieng-moi-xay-42m2-25-tang-r258468,"Bán nhà riêng mới xây 42m2 2,5 tầng","Chương Mỹ, Hà Nội",17520,,4.0,2.0,6.0,False,1.75
93933,https://batdongsan.vn/mat-tien-gan-cu-xa-bac-hai-kinh-doanh-sam-uat-5-tang-kien-co-dep-lung-linh-r264108,"Mặt tiền gần Cư xá Bắc Hải, kinh doanh sầm uất, 5 tầng kiên cố, đẹp lung linh.","Tân Bình, Hồ Chí Minh",17520,,4.0,4.0,6.0,True,13000.0
96749,https://batdongsan.vn/ha-gia-ban-gap-nha-52m23lau-3pn-hem-8m-oto-do-cuanhinh-xiu-6ty-r266928,"Hạ Giá Bán Gấp-Nhà 52m2,3Lầu, 3PN-Hẻm 8m-Ôtô Đỗ cửa,Nhỉnh xíu 6Tỷ","Quận 5, Hồ Chí Minh",17520,,3.0,3.0,4.0,False,6000.0
88557,https://batdongsan.vn/nha-duoi-3-ty-dep-o-ngay-qt-phuong-8-go-vap-21m2-3-tang-265-ty-r258727,"Nhà dưới 3 tỷ, đẹp, ở ngay, QT Phường 8 Gò Vấp, 21m2, 3 tầng, 2.65 tỷ","Gò Vấp, Hồ Chí Minh",17520,,3.0,2.0,4.0,False,2650.0
100589,https://batdongsan.vn/vi-tri-hiem-nha-1-doi-chu-4-tang-cn-70m2-43x17m-ton-that-dam-ben-nghe-q1-chi-155-ty-tl-r270772,"Vị trí hiếm! Nhà 1 đời chủ 4 tầng, cn 70m2 (4.3x17m) Tôn Thất Đạm, Bến Nghé Q1 chỉ 15.5 tỷ TL","Quận 1, Hồ Chí Minh",17520,,8.0,8.0,5.0,False,15500.0
89837,https://batdongsan.vn/hxh-8m-3-lau-4x16-bui-quang-la-phuong-12-go-vap-r260009,Hxh 8m 3 lầu 4x16 Bùi Quang Là Phường 12 Gò Vấp,"Gò Vấp, Hồ Chí Minh",17520,,5.0,5.0,4.0,False,7600.0
96237,https://batdongsan.vn/ban-nha-quan-thanh-xuanthang-may-oto-cat-trong-nha-42mx6-tang-mt-39m-r266412,"Bán Nhà Quận Thanh Xuân.Thang máy, Ôto cất trong nhà 42m.x6 tầng MT 3,9m","Thanh Xuân, Hà Nội",17520,,4.0,5.0,7.0,False,9280.0
91117,https://batdongsan.vn/hoan-hao-nha-lau-63m2-hem-xe-hoi-duong-26-thang-3-binh-hung-hoa-binh-tan-r261291,"Hoàn hảo, nhà lầu 63m2, hẻm xe hơi , đường 26 tháng 3, Bình Hưng Hòa, Bình Tân","Bình Tân, Hồ Chí Minh",17520,,4.0,4.0,63.0,False,5000.0
105965,https://batdongsan.vn/ban-nha-moi-dep-7-tang-thang-may-gan-chua-boc-dt-55m2-o-to-vao-nha-chi-15-ty-nhan-nha-o-ngay-r276159,Bán nhà MỚI ĐẸP 7 tầng THANG MÁY gần CHÙA BỘC. DT 55m2. Ô tô vào nhà. Chỉ 15 tỷ nhận nhà ở ngay,"Đống Đa, Hà Nội",17520,,,,8.0,False,15000.0
106989,https://batdongsan.vn/hxh-bui-dinh-tuy-p24-binh-thanh-5x18-2-lau-106-ty-r277183,"Hxh Bùi Đình Tuý P24 Bình Thạnh 5x18 2 lầu 10,6 tỷ","Bình Thạnh, Hồ Chí Minh",17520,,3.0,3.0,3.0,False,10600.0
109293,https://batdongsan.vn/ban-nha-co-linh-dam-quang-trung-75m-x-4tang-mat-tien-9m-gara-kinh-doanh-r279487,"bán nhà Cổ Linh-Đàm Quang Trung, 75m x 4tầng, mặt tiền 9m, gara, kinh doanh","Long Biên, Hà Nội",17520,,4.0,4.0,5.0,True,8900.0
101101,https://batdongsan.vn/ban-nha-1-tret-1-lau-60m2-tho-cu-duong-o-to-ptan-phong-chi-3350-ti-r271284,"Bán nhà 1 Trệt 1 Lầu 60m2 thổ cư đường ô tô (P.Tân Phong) chỉ 3,350 tỉ","Biên Hòa, Đồng Nai",17520,,3.0,2.0,2.0,False,3350.0
104173,https://batdongsan.vn/nha-tan-thoi-hiep-quan-12-56m2-3-tang-btct-hxh-hon-45m-nhinh-4-ty-r274367,NHÀ TÂN THỚI HIỆP – QUẬN 12 - 56M2 - 3 TẦNG BTCT – HXH HƠN 4.5M - NHỈNH 4 TỶ,"Quận 12, Hồ Chí Minh",17520,,4.0,3.0,4.0,False,4500.0
111597,https://batdongsan.vn/ban-nha-mat-tien-nguyen-thi-minh-khai-quan-3-dt-7m-x-20m-kc-4-lau-gia-42-ty-r281791,"Bán nhà mặt tiền Nguyễn Thị Minh Khai, Quận 3. DT: 7m x 20m. KC 4 lầu. Giá 42 tỷ","Quận 3, Hồ Chí Minh",17520,,,,5.0,True,42000.0
105709,https://batdongsan.vn/93-ty-dien-tich-110m2-nha-3-tang-mat-pho-nguyen-xuan-khoat-son-tra-da-nang-r275903,9.3 Tỷ Diện Tích 110m2 Nhà 3 Tầng Mặt Phố Nguyễn Xuân Khoát Sơn Trà Đà Nẵng.,"Sơn Trà, Đà Nẵng",17520,,,,4.0,True,9300.0
108269,https://batdongsan.vn/ban-nha-pho-luong-the-vinh-phan-lo-o-to-vao-nha-6-tang-55m2-gia-1386-ty-r278463,"Bán nhà phố Lương Thế Vinh, phân lô, ô tô vào nhà 6 tầng 55m2 giá 13.86 tỷ","Thanh Xuân, Hà Nội",17520,,6.0,7.0,7.0,False,13860.0
113645,https://batdongsan.vn/ban-nha-hxh-dong-xoai-tan-binh-5-tang-moi-keng-362m2-ngang-5m-sat-khu-k300-r283839,"Bán nhà hxh Đồng Xoài - Tân Bình - 5 tầng mới keng - 36,2m2 - Ngang 5m - Sát khu K300","Tân Bình, Hồ Chí Minh",17520,,,,6.0,False,7900.0
100587,https://batdongsan.vn/ban-gap-nha-hxh-to-6m-mat-tien-duong-138-tan-phu-thu-duc-158-m2-2-tang-chi-6-ty-2-r270770,"Bán gấp nhà HXH to 6m, mặt tiền đường 138 Tân Phú Thủ Đức, 158 m2, 2 tầng, chỉ 6 tỷ 2.","Quận 9, Hồ Chí Minh",17520,,,,3.0,True,62.0
103915,https://batdongsan.vn/ban-nha-mat-pho-xa-dan-dong-da-2-mat-pho-3-tang-22-m2-gia-76-ty-r274109,"Bán nhà mặt phố Xã Đàn, Đống Đa 2 mặt phố, 3 tầng 22 m2 giá 7.6 tỷ","Đống Đa, Hà Nội",17520,,1.0,3.0,4.0,True,7600.0
104683,https://batdongsan.vn/chinh-chu-cat-lo-giam-1-ty-nha-moi-xay-3-lau-duong-10m-so-rieng-cach-ql13-50m-thu-duc-r274877,"CHÍNH CHỦ CẮT LỖ GIẢM 1 TỶ NHÀ MỚI XÂY 3 LẦU, ĐƯỜNG 10M, SỔ RIÊNG, CÁCH QL13 50M, THỦ ĐỨC","Thủ Đức, Hồ Chí Minh",17520,,,,4.0,False,6000.0
105707,https://batdongsan.vn/ban-nha-rieng-duong-dinh-nghi-xuan-binh-tan-98m2-2-lau-5-phong-ngu-r275901,"Bán Nhà Riêng Đường Đình Nghi Xuân Bình Tân, 98m2- 2 Lầu, 5 Phòng Ngủ","Bình Tân, Hồ Chí Minh",17520,,5.0,4.0,3.0,False,6500.0
95467,https://batdongsan.vn/ban-nha-2-tang-2-mt-kiet-266-phan-chu-trinh-trung-tam-tp-hue-r265642,BÁN NHÀ 2 TẦNG 2 MT KIỆT 266 PHAN CHU TRINH - TRUNG TÂM TP HUẾ,"Huế, Thừa Thiên Huế",17520,,3.0,3.0,3.0,False,295.0
105963,https://batdongsan.vn/chu-xoan-ban-o-to-dau-truoc-nha-3-tang-san-thuong-tang-nhon-phu-a-gia-dau-tu-r276157,CHỦ XOẮN BÁN - Ô TÔ ĐẬU TRƯỚC NHÀ - 3 TẦNG + SÂN THƯỢNG - TĂNG NHƠN PHÚ A - GIÁ ĐẦU TƯ,"Quận 9, Hồ Chí Minh",17520,,,,4.0,False,5000.0
102891,https://batdongsan.vn/to-vinh-dien-46m-x-6-tang-chi-73-ty-r273083,"Tô Vĩnh diện 46m X 6 tầng chỉ 7,3 tỷ","Thanh Xuân, Hà Nội",17520,,,,7.0,False,
106475,https://batdongsan.vn/cat-lo-2-ty-hxh-5m-luong-minh-nguyet-39x15m-2-tang-moi-dep-chi-nhinh-5-ty-tl-r276669,"Cắt lỗ 2 tỷ! HXH 5m Lương Minh Nguyệt, 3.9x15m, 2 tầng mới đẹp, chỉ nhỉnh 5 tỷ TL","Tân Phú, Hồ Chí Minh",17520,,,,3.0,False,5100.0
100075,https://batdongsan.vn/hang-hiem-ban-nha-33m2-x5-tang-lo-goc-2-mat-ngo-o-to-tranh-nguyen-son-nhu-tiep-r270258,"HÀNG HIẾM_ Bán nhà 33m2 x5 tầng, lô góc 2 mặt ngõ, ô tô tránh Nguyễn Sơn- Như Tiếp","Long Biên, Hà Nội",17520,,4.0,4.0,6.0,False,4700.0
106731,https://batdongsan.vn/sap-nguy-cap-can-ban-gap-nha-van-phuc-ha-dong-ngo-thong-o-to-qua-40m-4-tang-gia-46-ty-r276925,SẮP NGUY CẤP CẦN BÁN GẤP NHÀ VẠN PHÚC HÀ ĐÔNG NGÕ THÔNG Ô TÔ QUA 40M 4 TẦNG GIÁ 4.6 TỶ,"Hà Đông, Hà Nội",17520,,4.0,4.0,5.0,False,4600.0
82668,https://batdongsan.vn/hem-4m-luu-nhan-chu-42-x-152m-3-lau-85-ty-tan-binh-r252826,"Hẻm 4m, Lưu Nhân Chú, 4.2 x 15.2m, 3 lầu, 8.5 tỷ, Tân Bình","Tân Bình, Hồ Chí Minh",26280,,4.0,5.0,4.0,False,8500.0
85484,https://batdongsan.vn/hem-7m-xe-hoi-ngu-trong-nha-4-tang-btct-5pn-so-vuong-a4-75m2-chi-67-ty-r255649,"HẺM 7M - XE HƠI NGỦ TRONG NHÀ - 4 TẦNG BTCT - 5PN - SỔ VUÔNG A4 - 75M2 - CHỈ 6,7 TỶ.","Bình Tân, Hồ Chí Minh",26280,,5.0,,5.0,False,6700.0
85740,https://batdongsan.vn/vip-tran-hung-dao-q1-2-tang-95m2-doi-dien-pullman-nhinh-2-ty-r255908,"VIP Trần Hưng Đạo Q1, 2 Tầng 95m2, Đối Diện PullMan, nhỉnh 2 tỷ","Quận 1, Hồ Chí Minh",26280,,,,3.0,False,
87788,https://batdongsan.vn/nha-vip-bt-35m2-39-ty-vai-buoc-ra-nguyen-huu-canh-ngam-lm81-hem-3-gac-dua-den-nha-2-lau-dang-cho-thue-8tr-r257956,NHÀ VIP BT 35m2-3.9 tỷ - VÀI BƯỚC RA NGUYỄN HỮU CẢNH - NGẮM LM81 HẺM 3 GÁC ĐUA ĐẾN NHÀ - 2 LẦU ĐANG...,"Bình Thạnh, Hồ Chí Minh",26280,,,,3.0,False,3900.0
91116,https://batdongsan.vn/ban-nha-duong-nhan-hoa-thanh-xuan-39m-x-4-tang-o-to-r261290,"Bán nhà đường Nhân Hòa, Thanh Xuân, 39m x 4 tầng, Ô tô","Thanh Xuân, Hà Nội",17520,,4.0,3.0,5.0,False,46.0
92140,https://batdongsan.vn/ban-nha-5-tang-gan-cong-vien-phu-lam-binh-tan-44m2-chi-375-ty-r262315,"BÁN NHÀ 5 TẦNG GẦN CÔNG VIÊN PHÚ LÂM BÌNH TÂN, 44M2, CHỈ 3.75 TỶ.","Bình Tân, Hồ Chí Minh",17520,,3.0,,6.0,False,
93164,https://batdongsan.vn/ban-nha-huynh-tan-phat-70m2-ngang-45m-2-tang-chi-53-ty-pn-tret-a006-r263339,"Bán Nhà Huỳnh Tấn Phát 70m2, ngang 4.5m, 2 tầng, chỉ 5,3 Tỷ, PN Trệt - A006","Quận 7, Hồ Chí Minh",17520,,3.0,3.0,3.0,False,5300.0
114924,https://batdongsan.vn/nha-mat-tien-khu-sam-uat-quan-4-4-tang-ngay-nga-3-nguyen-tat-thanh-gia-dau-tu-cuc-tot-128-ty-r285118,"NHÀ MẶT TIỀN KHU SẦM UẤT QUẬN 4, 4 TẦNG, NGAY NGÃ 3 NGUYỄN TẤT THÀNH, GIÁ ĐẦU TƯ CỰC TỐT 12,8 TỶ","Quận 4, Hồ Chí Minh",17520,,5.0,6.0,5.0,True,12800.0
110828,https://batdongsan.vn/nha-mat-tien-kinh-doanh-tran-huu-trang-phuong-11-pn-45-no-hau-8-x-25-2-tang-nhinh-7-ty-r281022,"Nhà Mặt Tiền Kinh Doanh Trần Hữu Trang Phường 11 PN, 4.5 nở hậu 8 x 25, 2 Tầng, Nhỉnh 7 Tỷ","Phú Nhuận, Hồ Chí Minh",17520,,4.0,4.0,3.0,True,7500.0
80109,https://batdongsan.vn/nha-3-tang-xe-hoi-do-cua-canh-aeon-mall-cong-b-chi-54-ty-r250255,"Nhà 3 tầng xe hơi đỗ cửa, cạnh Aeon Mall cổng B chỉ 5.4 tỷ","Tân Phú, Hồ Chí Minh",26280,,3.0,3.0,4.0,False,5400.0
111084,https://batdongsan.vn/ban-nha-dep-nguyen-luong-bang-dt40m2-4-tang-2-mat-thoang-ngo-rong-ba-gac-o-luon-485y-r281278,"BÁN NHÀ ĐẸP NGUYỄN LƯƠNG BẰNG. DT40M2-4 TẦNG. 2 MẶT THOÁNG, NGÕ RỘNG BA GÁC- Ở LUÔN. 4,85Ỷ","Đống Đa, Hà Nội",17520,,4.0,3.0,5.0,False,48.0
112876,https://batdongsan.vn/ban-nha-ton-duc-thang-dong-da-tien-kinh-doanh-o-ngay-8-tang-44m2-gia-115-ty-r283070,"Bán nhà Tôn Đức Thắng, Đống Đa tiện kinh doanh, ở ngay 8 tầng 44m2 giá 11.5 tỷ","Đống Đa, Hà Nội",17520,,6.0,9.0,9.0,False,11500.0
87277,https://batdongsan.vn/hem-xe-tai-phu-nhuan-5-tang-btct-nha-dep-chi-8-ty-r257445,"Hẻm xe tải Phú Nhuận, 5 tầng BTCT, nhà đẹp chỉ 8 tỷ","Phú Nhuận, Hồ Chí Minh",26280,,5.0,6.0,6.0,False,8000.0
113132,https://batdongsan.vn/ban-nha-van-phuc-ha-dong-4-tang-4-pngu-dan-xay-o-luon-gia-455ty-r283326,"Bán nhà Vạn Phúc-Hà Đông, 4 tầng, 4 P.ngủ, dân xây-ở luôn, giá 4.55tỷ","Hà Đông, Hà Nội",17520,,4.0,3.0,5.0,False,4550.0
113388,https://batdongsan.vn/ban-gap-nha-phuong-binh-chieu-56m2-2-tang-duong-ngo-chi-quoc-r283582,BÁN GẤP NHÀ PHƯỜNG BÌNH CHIỂU - 56m2 - 2 TẦNG - ĐƯỜNG NGÔ CHÍ QUỐC,"Thủ Đức, Hồ Chí Minh",17520,,2.0,2.0,3.0,False,3300.0
88301,https://batdongsan.vn/nha-mat-tien-kinh-doanh-3-tang-ba-van-bau-cat-98-ty-r258471,"Nhà mặt tiển kinh doanh 3 tầng Ba Vân, Bàu Cát. 9.8 tỷ","Tân Bình, Hồ Chí Minh",17520,,9.0,7.0,4.0,False,9800.0
81645,https://batdongsan.vn/nha-dep-5-tang-lo-goc-huong-chon-tien-ich-kdt-van-phu-r251796,Nhà Đẹp 5 Tầng Lô Góc hưởng chọn tiện ích KĐT Văn Phú,"Hà Đông, Hà Nội",26280,,5.0,3.0,6.0,False,4960.0
88558,https://batdongsan.vn/hxh-phan-van-tri-2-lau-5x17-67-ty-p5-go-vap-r258728,Hxh Phan Văn Trị 2 lầu 5x17 6.7 tỷ P5 Gò Vấp,"Gò Vấp, Hồ Chí Minh",17520,,3.0,2.0,3.0,False,6700.0
81134,https://batdongsan.vn/ban-nha-nghi-gia-re-1-tret-3-lau-13-phong-dang-kinh-doanh-40-trieuthang-phuong-an-binh-gan-nga-4-vung-tau-r251285,"Bán NHÀ NGHỈ GIẢ RẺ 1 trệt 3 lầu 13 PHÒNG ĐANG KINH DOANH 40 triệu/tháng, Phường An Bình gần ngã 4 V...","Biên Hòa, Đồng Nai",26280,,13.0,13.0,4.0,False,4500.0
90862,https://batdongsan.vn/ban-nha-hxh-duong-mieu-go-xoai-dt-4x16m-1-lau-gia-46-ty-tl-lien-he-ngay-r261034,"Bán nhà HXH đường MIẾU GÒ XOÀI, DT: 4x16m, 1 lầu, giá: 4.6 tỷ TL Liên Hệ Ngay","Bình Tân, Hồ Chí Minh",17520,,,,2.0,False,4600.0
85998,https://batdongsan.vn/gap-ban-nha-hxh-huong-lo-2-binh-tan-cach-mat-tien-50m-3-tang-120m2-chi-4ty-r256166,GẤP BÁN NHÀ HXH HƯƠNG LỘ 2 BÌNH TÂN-CÁCH MẶT TIỀN 50M- 3 TẦNG 120M2-CHỈ 4..TỶ.,"Bình Tân, Hồ Chí Minh",26280,,,,4.0,True,4350.0
91118,https://batdongsan.vn/ngop-52ty-4x14ban-nha-hxt-no-trang-longbinh-thanh5-launhinh-6-ty-r261292,"NgỘP 5,2tỶ, 4x14,Bán nhà HXT Nơ Trang Long,Bình Thạnh,5 lầu,nhỉnh 6 tỷ","Bình Thạnh, Hồ Chí Minh",17520,,,,6.0,False,6600.0
81390,https://batdongsan.vn/can-ban-nha-dep-cau-buou-ha-dong-5-tang-60m2-o-to-kinh-doanh-chi-nhinh-7-ty-re-nhat-khu-vuc-r251541,"CẦN BÁN NHÀ ĐẸP CẦU BƯƠU, HÀ ĐÔNG, 5 TẦNG, 60M2, Ô TÔ, KINH DOANH CHỈ NHỈNH 7 TỶ, RẺ NHẤT KHU VỰC.","Hà Đông, Hà Nội",26280,,6.0,7.0,6.0,False,7600.0
91374,https://batdongsan.vn/ban-nha-duong-so-4-quan-4-oto-do-tai-cua-nha-5tang-gia-chi-nhinh-5ty-r261548,"Bán Nhà đường Số 4, Quận 4, Ôtô đỗ tại cửa - Nhà 5tầng - Giá chỉ nhỉnh 5tỷ.","Quận 4, Hồ Chí Minh",17520,,4.0,3.0,6.0,False,5300.0
91886,https://batdongsan.vn/ban-gap-nha-1-tret-1-laugia-820-trieu-tho-cu-100gia-that-100-r262061,"BÁN GẤP NHÀ 1 TRỆT 1 LẦU,GIÁ 820 TRIỆU, THỔ CƯ 100%,GIÁ THẬT 100%","Biên Hòa, Đồng Nai",17520,,2.0,2.0,2.0,False,820.0
82414,https://batdongsan.vn/nha-hem-4m-nghia-phat-48-x-10-2-lau-79-ty-tan-binh-r252569,"Nhà hẻm 4m, Nghĩa Phát, 4.8 x 10, 2 lầu, 7.9 tỷ, Tân Bình","Tân Bình, Hồ Chí Minh",26280,,3.0,4.0,3.0,False,7900.0
87534,https://batdongsan.vn/lai-suat-620trnam-thanh-khoan-ccmn-104-nguyen-an-ninh-47m2-x-5-tang-x-9-phong-r257702,Lãi suất 620TR/Năm - Thanh khoản CCMN 104 Nguyễn An Ninh - 47M2 x 5 Tầng x 9 Phòng,"Hai Bà Trưng, Hà Nội",26280,,9.0,9.0,6.0,False,6500.0
105452,https://batdongsan.vn/tan-phu-ke-mt-vuon-lai-hem-nhua-thong-can-goc-4tang-45x18m-gia-re-r275646,"Tân Phú, Kế MT Vườn Lài, Hẻm nhựa thông, Căn góc 4Tầng 4.5x18m, Giá rẻ","Tân Phú, Hồ Chí Minh",17520,,5.0,4.0,5.0,False,
105964,https://batdongsan.vn/tran-quang-dieu-nha-dep-o-ngay-thang-may-5-tang-2-thoang-vinh-vien-60m2-nhinh-17-ty-thuong-luong-r276158,Trần Quang Diệu. Nhà đẹp ở ngay. Thang máy 5 tầng. 2 thoáng vĩnh viễn. 60m2. Nhỉnh 17 tỷ thương lượn...,"Đống Đa, Hà Nội",17520,,,,6.0,False,17000.0
107500,https://batdongsan.vn/ban-nha-mat-tien-ba-hom-quan-6-2-tang-108m2-4524m-gia-14-ty-r277694,Bán Nhà Mặt tiền - BÀ HOM - Quận 6 - 2 TẦNG - 108m2 (4.5*24m)- GIÁ 14 Tỷ,"Quận 6, Hồ Chí Minh",17520,,3.0,2.0,3.0,True,14000.0
108268,https://batdongsan.vn/vip-nha-mat-tien-kinh-doanh-nguyen-tu-gian-phuong-12-go-vap-95m2-4-x-23-4-tang-nhinh-11-ty-r278462,Vip Nhà Mặt Tiền Kinh Doanh Nguyễn Tư Giản Phường 12 Gò Vấp 95m2 4 x 23 4 Tầng Nhỉnh 11 Tỷ,"Gò Vấp, Hồ Chí Minh",17520,,5.0,6.0,5.0,True,11500.0
109036,https://batdongsan.vn/hxh-tranh-nguyen-van-khoi-p9-go-vap-80m2-so-vuong-vuc-4-tang-10-ty-r279230,"HXH tránh Nguyễn Văn Khối P9 Gò Vấp, 80m2, sổ vuông vức, 4 tầng, 10 tỷ","Gò Vấp, Hồ Chí Minh",17520,,8.0,,5.0,False,10000.0
109548,https://batdongsan.vn/san-pham-khan-hiem-ban-gap-nha-mt-pham-ngu-lao-6x14m-4-tang-co-hdt-gia-ban-chi-50-ty-r279742,Sản Phẩm Khan Hiếm ! Bán Gấp Nhà MT PHẠM NGŨ LÃO - 6x14m - 4 Tầng - Có HĐT - Giá Bán chỉ 50 Tỷ,"Quận 1, Hồ Chí Minh",17520,,,,5.0,False,50000.0
100332,https://batdongsan.vn/hon-5ty-co-ngay-nha-55m2-4tang-btct-trung-tam-binh-thanh-nha-xay-o-con-moi-cung-r270515,HƠN 5TỶ - CÓ NGAY NHÀ 55M2 - 4TẦNG BTCT - TRUNG TÂM BÌNH THẠNH - NHÀ XÂY Ở CÒN MỚI CỨNG,"Bình Thạnh, Hồ Chí Minh",17520,,5.0,5.0,5.0,False,5800.0
92651,https://batdongsan.vn/ban-nha-1tret-1lau-tho-cu-ngay-cay-xang-thanh-phugia-950tr-ho-tro-tra-gop-r262826,"BÁN NHÀ 1TRỆT 1LẦU THỔ CƯ NGAY CÂY XĂNG THẠNH PHÚ,GIÁ 950TR ( HỖ TRỢ TRẢ GÓP )","Vĩnh Cửu, Đồng Nai",17520,,2.0,2.0,2.0,False,950.0
91371,https://batdongsan.vn/ban-nha-mat-pho-lac-trung-hai-ba-trung-76m-4-tang-gia-215-ty-r261545,"Bán nhà mặt phố Lạc Trung, Hai Bà Trưng 76m, 4 tầng. Giá: 21.5 tỷ","Hai Bà Trưng, Hà Nội",17520,,4.0,,5.0,True,
81643,https://batdongsan.vn/noi-that-dep-hoang-van-thu-43-x-95-2-lau-59-ty-phu-nhuan-r251794,"Nội thất đẹp, Hoàng Văn Thụ, 4.3 x 9.5, 2 lầu, 5.9 tỷ, Phú Nhuận","Phú Nhuận, Hồ Chí Minh",26280,,3.0,3.0,3.0,False,5900.0
